month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,product_category_name_computers_accessories,product_category_name_consoles_games,product_category_name_cool_stuff,product_category_name_furniture_decor,product_category_name_garden_tools,product_category_name_health_beauty,product_category_name_perfumery,product_category_name_watches_gifts
2018-01-08,3,0.09757921347340899,0.6593004245596696,0.5929905603534846,35,591,3,444,4.0,61,23,8,1,8,2018,5.461711712,0.11964107676969092,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,138.98,False,False,False,False,False,False,False,True
2017-01-08,3,0.058203363895443415,0.3894280943734398,0.32682265515163683,49,1495,3,600,3.8,82,23,8,1,8,2017,3.125,0.2340166999002991,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,84.94,False,False,False,False,False,True,False,False
2017-01-09,4,0.07924689942730088,0.39044562724761595,0.32682265515163683,49,1495,3,600,3.8,89,21,9,1,9,2017,4.166666667,0.2340166999002991,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,84.99,False,False,False,False,False,True,False,False
2017-01-10,3,0.058203363895443415,0.5264558547624985,0.32682265515163683,49,1495,3,600,3.8,81,22,9,2,10,2017,3.125,0.2340166999002991,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,84.99,False,False,False,False,False,True,False,False
2017-01-11,36,0.7526400364467399,0.45178024760573193,0.32682265515163683,49,1495,3,600,3.8,139,22,8,4,11,2017,37.5,0.2340166999002991,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,84.99,False,False,False,False,False,True,False,False
2018-01-01,13,0.2686387192140181,0.4038822794344979,0.32682265515163683,49,1495,3,600,3.8,98,23,8,2,1,2018,50.0,0.2340166999002991,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,84.99,False,False,False,False,False,True,False,False
2018-01-02,7,0.14237750602287327,0.39950651531933074,0.32682265515163683,49,1495,3,600,3.8,126,20,8,2,2,2018,26.92307692,0.2340166999002991,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,84.99,False,False,False,False,False,True,False,False
2018-01-03,4,0.07924689942730088,0.4167318931638339,0.32682265515163683,49,1495,3,600,3.8,169,22,9,1,3,2018,15.38461538,0.2340166999002991,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,84.99,False,False,False,False,False,True,False,False
2018-01-06,2,0.03715982836358594,0.6102327280696702,0.32682265515163683,49,1495,3,600,3.8,131,21,9,0,6,2018,7.692307692,0.2340166999002991,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,84.94,False,False,False,False,False,True,False,False
2017-01-02,1,0.039638305721791535,0.9989302860049702,0.8038260694918659,33,2188,2,7650,4.2,3,20,8,2,2,2017,8.942307692,0.22931206380857427,179.99,4.2,33.54,179.99,4.2,33.54,179.99,4.2,33.54,179.94,False,False,False,False,True,False,False,False
2017-01-09,2,0.08420385414371208,0.7730379879378588,0.8038260694918659,33,2188,2,7650,4.2,115,21,9,1,9,2017,5.0,0.22931206380857427,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,179.94,False,False,False,False,True,False,False,False
2018-01-04,11,0.4825974244633886,0.832486575160861,0.7988551918055834,33,2188,2,7650,4.2,111,21,9,1,4,2018,10.80128205,0.22931206380857427,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,175.1538462,False,False,False,False,True,False,False,False
2018-01-05,3,0.12803403016264853,0.6879044041317852,0.7988551918055834,33,2188,2,7650,4.2,102,23,8,3,5,2018,3.846153846,0.22931206380857427,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,179.0,False,False,False,False,True,False,False,False
2017-01-04,3,0.03956650168244292,0.48518924364118304,0.20084354288009637,58,340,2,1500,4.0,17,20,10,2,4,2017,7.139686298,0.5969591226321036,59.9,4.0,18.39333333,59.9,4.0,18.39333333,59.9,4.0,18.39333333,59.85,False,False,False,False,True,False,False,False
2017-01-05,7,0.09889149419253883,0.3970353638112046,0.20084354288009637,58,340,2,1500,4.0,34,23,8,1,5,2017,7.089375555,0.5969591226321036,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.0,15.79428571,59.9,False,False,False,False,True,False,False,False
2017-01-06,4,0.054397749809966894,0.42478736175106196,0.20084354288009637,58,340,2,1500,4.0,26,22,8,1,6,2017,3.498076354,0.5969591226321036,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.0,16.6125,59.9,False,False,False,False,True,False,False,False
2017-01-07,19,0.27686647172282647,0.4050481167075524,0.20084354288009637,58,340,2,1500,4.0,74,21,10,1,7,2017,7.261023972,0.5969591226321036,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,False,False,False,False,True,False,False,False
2017-01-08,21,0.3065289679778745,0.500048453931853,0.20084354288009637,58,340,2,1500,4.0,113,23,8,1,8,2017,7.074578278,0.5969591226321036,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,False,False,False,False,True,False,False,False
2017-01-09,23,0.3361914642329224,0.4936735999606329,0.20084354288009637,58,340,2,1500,4.0,115,21,9,1,9,2017,10.55045872,0.5969591226321036,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,False,False,False,False,True,False,False,False
2017-01-10,19,0.27686647172282647,0.46270831291086906,0.20084354288009637,58,340,2,1500,4.0,146,22,9,2,10,2017,8.71559633,0.5969591226321036,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,False,False,False,False,True,False,False,False
2017-01-12,40,0.5478648202299214,0.45548293678870994,0.18011130618598115,58,340,2,1500,4.0,184,21,10,1,12,2017,18.34862385,0.5969591226321036,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.37910448,False,False,False,False,True,False,False,False
2018-01-01,25,0.30395392656675174,0.46347735340348745,0.1506326571600723,58,340,2,1500,4.0,137,23,8,2,1,2018,16.12903226,0.5969591226321036,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.77096774,False,False,False,False,True,False,False,False
2018-01-02,44,0.5515788222651946,0.41362533443381017,0.15628138180357498,58,340,2,1500,4.0,160,20,8,2,2,2018,28.38709677,0.5969591226321036,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,False,False,False,False,True,False,False,False
2018-01-03,25,0.3287139401352392,0.5147474431569778,0.17071701144808193,58,340,2,1500,4.0,116,22,9,1,3,2018,16.12903226,0.5969591226321036,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,51.025,False,False,False,False,True,False,False,False
2018-01-04,20,0.26198570356816553,0.5587794823988284,0.17071701144808193,58,340,2,1500,4.0,111,21,9,1,4,2018,7.139686298,0.5969591226321036,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,False,False,False,False,True,False,False,False
2018-01-05,17,0.21501595782874489,0.3493452796412305,0.164022226702149,58,340,2,1500,4.0,102,23,8,3,5,2018,7.089375555,0.5969591226321036,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,False,False,False,False,True,False,False,False
2018-01-06,8,0.09391473146527285,0.871611485123676,0.1506326571600723,58,340,2,1500,4.0,58,21,9,0,6,2018,3.498076354,0.5969591226321036,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,52.56666667,False,False,False,False,True,False,False,False
2018-01-07,9,0.10626997823594808,0.8032247965384187,0.1506326571600723,58,340,2,1500,4.0,54,22,9,1,7,2018,7.261023972,0.5969591226321036,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,False,False,False,False,True,False,False,False
2017-01-06,4,0.1565080457664091,0.34516541434677606,0.7185177746535449,33,523,3,584,4.2,17,22,8,1,6,2017,4.781275793,0.05134596211365902,163.0,4.2,14.265,163.0,4.2,14.265,185.0,3.8,14.74,162.95,False,False,False,False,False,False,False,True
2017-01-07,11,0.43518199847973515,0.3879172123811074,0.7114426044386424,33,523,3,584,4.2,29,21,10,1,7,2017,10.47341115,0.05134596211365902,161.5909091,4.2,15.52545455,161.5909091,4.2,15.52545455,197.383,3.8,16.606,163.0,False,False,False,False,False,False,False,True
2017-01-08,13,0.5122351607048681,0.37638280127131435,0.7068147760594498,33,523,3,584,4.2,48,23,8,1,8,2017,10.04303738,0.05134596211365902,160.6692308,4.2,15.18538462,160.6692308,4.2,15.18538462,179.9,3.8,14.92666667,161.5909091,False,False,False,False,False,False,False,True
2017-01-09,18,0.6790681321293364,0.3375716041555155,0.6471107220325367,33,523,3,584,4.2,54,21,9,1,9,2017,27.27272727,0.05134596211365902,148.7785714,4.2,14.04111111,148.7785714,4.2,14.04111111,164.57,3.8,19.528,160.6692308,False,False,False,False,False,False,False,True
2017-01-10,1,0.028474015603760557,0.0923084951139958,0.5774251857802772,33,523,3,584,4.2,43,22,9,2,10,2017,1.515151515,0.05134596211365902,134.9,4.2,6.81,134.9,4.2,6.81,232.49,3.8,14.2125,148.7785714,False,False,False,False,False,False,False,True
2017-01-11,15,0.48903502799119536,0.536857302033803,0.5678851174934726,33,523,3,584,4.2,91,22,8,4,11,2017,22.72727273,0.05134596211365902,133.0,4.2,19.91666667,108.0,4.2,15.90846154,174.4333333,3.8,20.99277778,134.9,False,False,False,False,False,False,False,True
2017-01-12,4,0.1426424381680561,0.5091577959015035,0.6482225346455112,33,523,3,584,4.2,73,21,10,1,12,2017,6.060606061,0.05134596211365902,149.0,4.2,19.1,108.0,4.2,16.65384615,185.96,3.8,18.686,133.0,False,False,False,False,False,False,False,True
2018-01-02,6,0.18558868170259757,0.4015254297683713,0.543993104539064,33,523,3,584,4.2,90,20,8,2,2,2018,2.33463035,0.05134596211365902,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,128.1916667,False,False,False,False,False,False,False,True
2018-01-03,31,0.8965056192850793,0.480710640191844,0.4897634580236995,33,523,3,584,4.2,125,22,9,1,3,2018,12.06225681,0.05134596211365902,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,128.2416667,False,False,False,False,False,False,False,True
2018-01-06,9,0.2602525026183714,0.5127756906783001,0.49758987748543876,33,523,3,584,4.2,93,21,9,0,6,2018,4.781275793,0.05134596211365902,119.0,4.2,19.20666667,105.0,4.2,23.82357143,138.22,3.8,16.108,103.7925234,False,False,False,False,False,False,False,True
2018-01-07,11,0.3174481339615774,0.3863754957509113,0.49439463948584056,33,523,3,584,4.2,122,22,9,1,7,2018,10.47341115,0.05134596211365902,118.3636364,4.2,15.48,105.0,4.2,24.93875,155.0,3.8,16.47,119.0,False,False,False,False,False,False,False,True
2018-01-08,1,0.02280397249657693,0.3171832603069311,0.4624422574814219,33,523,3,584,4.2,61,23,8,1,8,2018,10.04303738,0.05134596211365902,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,118.3636364,False,False,False,False,False,False,False,True
2017-01-09,1,0.0023769613025747946,0.259183886478889,0.04820245029122315,57,787,8,1867,4.4,10,21,9,1,9,2017,100.0,0.22233300099700898,99.99,4.2,15.93333333,29.5,4.4,11.73,29.5,4.4,11.73,29.45,False,False,True,False,False,False,False,False
2018-01-01,76,0.5501922615053593,0.4220784036524449,0.04820245029122315,57,787,8,1867,4.4,102,23,8,2,1,2018,67.25663717,0.22233300099700898,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,29.45,False,False,True,False,False,False,False,False
2018-01-03,26,0.22038888077310667,0.4127008976773581,0.07581843743723639,57,787,8,1867,4.4,45,22,9,1,3,2018,23.00884956,0.22233300099700898,99.99,4.2,20.78,129.99,4.3,18.49,35.0,4.4,16.25615385,34.95,False,False,True,False,False,False,False,False
2018-01-04,4,0.02973677629575341,0.3648377165808488,0.07581843743723639,57,787,8,1867,4.4,18,21,9,1,4,2018,3.539823009,0.22233300099700898,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35.0,4.4,14.845,35.0,False,False,True,False,False,False,False,False
2018-01-05,4,0.02973677629575341,0.3238820183952576,0.07581843743723639,57,787,8,1867,4.4,4,23,8,3,5,2018,3.539823009,0.22233300099700898,35.0,4.4,13.6375,35.0,4.4,13.6375,35.0,4.4,13.6375,35.0,False,False,True,False,False,False,False,False
2018-01-06,2,0.027260774938904667,0.3704341473888178,0.22645109459730867,57,787,8,1867,4.4,2,21,9,0,6,2018,1.769911504,0.22233300099700898,65.0,4.4,15.01,65.0,4.4,15.01,65.0,4.4,15.01,35.0,False,False,True,False,False,False,False,False
2017-01-08,1,0.0303557766349656,0.3955332916184969,0.6155854589274955,29,178,1,400,4.4,8,23,8,1,8,2017,12.44918699,0.1262774177467597,56.99,4.3,13.58857143,142.5,4.4,15.75,142.5,4.4,15.75,142.45,False,False,False,False,False,False,True,False
2017-01-09,1,0.0303557766349656,0.17303276979863924,0.6155854589274955,29,178,1,400,4.4,18,21,9,1,9,2017,4.166666667,0.1262774177467597,56.99,4.3,13.74117647,142.5,4.4,9.19,142.5,4.4,9.19,142.5,False,False,False,False,False,False,True,False
2017-01-10,2,0.0656387959700602,0.44301815908005177,0.6155854589274955,29,178,1,400,4.4,19,22,9,2,10,2017,8.333333333,0.1262774177467597,56.99,4.3,12.29294118,142.5,4.4,17.15,142.5,4.4,17.15,142.5,False,False,False,False,False,False,True,False
2017-01-11,8,0.22890632544066633,0.3461405500178615,0.4928198433420365,29,178,1,400,4.4,27,22,8,4,11,2017,33.33333333,0.1262774177467597,56.99,4.3,12.714,118.05,4.4,14.29375,118.05,4.4,14.29375,142.5,False,False,False,False,False,False,True,False
2017-01-12,12,0.3456745494296531,0.2353283936529289,0.4925687889134364,29,178,1,400,4.4,34,21,10,1,12,2017,50.0,0.1262774177467597,56.99,4.3,13.82,118.0,4.4,11.02666667,118.0,4.4,11.02666667,118.05,False,False,False,False,False,False,True,False
2018-01-01,6,0.17022509328335111,0.3374773880732746,0.49206668005623616,29,178,1,400,4.4,15,23,8,2,1,2018,7.317073171,0.1262774177467597,56.99,4.3,12.215,117.9,4.4,14.03833333,117.9,4.4,14.03833333,118.0,False,False,False,False,False,False,True,False
2018-01-02,11,0.3161606132560161,0.33213791009353455,0.49201089023900374,29,178,1,400,4.4,12,20,8,2,2,2018,13.41463415,0.1262774177467597,56.99,4.3,14.5575,117.8888889,4.4,13.88090909,117.8888889,4.4,13.88090909,117.9,False,False,False,False,False,False,True,False
2018-01-03,4,0.11164290118030985,0.3760305781967868,0.49106246234183565,29,178,1,400,4.4,18,22,9,1,3,2018,4.87804878,0.1262774177467597,50.49,4.3,15.19642857,117.7,4.4,15.175,117.7,4.4,15.175,117.8888889,False,False,False,False,False,False,True,False
2018-01-04,8,0.2287577653592554,0.5956480902064785,0.49244326169913627,29,178,1,400,4.4,10,21,9,1,4,2018,9.756097561,0.1262774177467597,49.99,4.3,13.665,117.975,4.4,21.65,117.975,4.4,21.65,117.7,False,False,False,False,False,False,True,False
2018-01-05,17,0.49975611386635044,0.39900487432578285,0.502108857200241,29,178,1,400,4.4,16,23,8,3,5,2018,20.73170732,0.1262774177467597,119.9,4.4,15.85235294,119.9,4.4,15.85235294,119.9,4.4,15.85235294,117.975,False,False,False,False,False,False,True,False
2018-01-06,14,0.40819358369008385,0.34204013470775557,0.49848650030126523,29,178,1,400,4.4,14,21,9,0,6,2018,17.07317073,0.1262774177467597,119.1785714,4.4,14.17285714,119.1785714,4.4,14.17285714,119.1785714,4.4,14.17285714,119.9,False,False,False,False,False,False,True,False
2018-01-07,5,0.1420234378288439,0.4032665414622358,0.4960835509138381,29,178,1,400,4.4,13,22,9,1,7,2018,6.097560976,0.1262774177467597,49.99,4.3,12.5225,118.7,4.4,15.978,118.7,4.4,15.978,119.1785714,False,False,False,False,False,False,True,False
2018-01-08,17,0.48715326695999034,0.4647454788470738,0.48707906557541675,29,178,1,400,4.4,19,23,8,1,8,2018,12.44918699,0.1262774177467597,49.99,4.3,12.28,116.9066667,4.4,17.79058824,116.9066667,4.4,17.79058824,118.7,False,False,False,False,False,False,True,False
2017-01-03,8,0.25255709040128554,0.4982617147072001,0.5527716408917454,33,897,1,1600,4.3,22,23,8,1,3,2017,9.853603604,0.47077517447657025,99.99,4.2,16.64428571,129.99,4.3,18.77875,129.99,4.3,18.77875,129.94,False,False,True,False,False,False,False,False
2017-01-04,14,0.4456703402273464,0.4513764647837593,0.5527716408917454,33,897,1,1600,4.3,33,20,10,2,4,2017,12.55630631,0.47077517447657025,99.99,4.2,14.20235294,129.99,4.3,17.39642857,129.99,4.3,17.39642857,129.99,False,False,True,False,False,False,False,False
2017-01-05,18,0.5744125067780538,0.48110026913153664,0.5527716408917454,33,897,1,1600,4.3,58,23,8,1,5,2017,16.21621622,0.47077517447657025,99.99,4.2,15.02090909,129.99,4.3,18.27277778,129.99,4.3,18.27277778,129.99,False,False,True,False,False,False,False,False
2017-01-06,17,0.5422269651403769,0.4400054636875393,0.5527716408917454,33,897,1,1600,4.3,42,22,8,1,6,2017,15.31531532,0.47077517447657025,99.99,4.2,13.82642857,129.99,4.3,17.06117647,129.99,4.3,17.06117647,129.99,False,False,True,False,False,False,False,False
2017-01-07,16,0.5100414235027001,0.49612065595112104,0.5527716408917454,33,897,1,1600,4.3,42,21,10,1,7,2017,14.41441441,0.47077517447657025,99.99,4.2,16.52909091,129.99,4.3,18.715625,129.99,4.3,18.715625,129.99,False,False,True,False,False,False,False,False
2017-01-08,16,0.45829299514456134,0.5064867721067909,0.4871836714199638,33,897,1,1600,4.3,39,23,8,1,8,2017,14.41441441,0.47077517447657025,99.99,4.2,18.975,116.9275,4.3,19.02125,116.9275,4.3,19.02125,129.99,False,False,True,False,False,False,False,False
2017-01-10,10,0.2921681601081518,0.5395820288393711,0.5025607551717213,33,897,1,1600,4.3,33,22,9,2,10,2017,9.009009009,0.47077517447657025,99.99,4.2,16.95,119.99,4.3,19.997,119.99,4.3,19.997,119.94,False,False,True,False,False,False,False,False
2017-01-11,9,0.2847426320389624,0.6303949533887119,0.5527716408917454,33,897,1,1600,4.3,42,22,8,4,11,2017,8.108108108,0.47077517447657025,99.99,4.2,16.1875,129.99,4.3,22.67444444,129.99,4.3,22.67444444,119.99,False,False,True,False,False,False,False,False
2017-01-12,3,0.09162938221290147,0.7292840743482831,0.5527716408917454,33,897,1,1600,4.3,38,21,10,1,12,2017,2.702702703,0.47077517447657025,99.99,4.2,15.26666667,129.99,4.3,25.59,129.99,4.3,25.59,129.99,False,False,True,False,False,False,False,False
2018-01-01,4,0.12381492385057828,0.451836777322912,0.5527716408917454,33,897,1,1600,4.3,102,23,8,2,1,2018,50.0,0.47077517447657025,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,129.99,False,False,True,False,False,False,False,False
2018-01-02,2,0.05944384057522464,0.42809434359213455,0.5527716408917454,33,897,1,1600,4.3,20,20,8,2,2,2018,25.0,0.47077517447657025,99.99,4.2,13.72,129.99,4.3,16.71,129.99,4.3,16.71,129.99,False,False,True,False,False,False,False,False
2018-01-03,1,0.02725829893754782,0.48846796079325433,0.5527716408917454,33,897,1,1600,4.3,45,22,9,1,3,2018,9.853603604,0.47077517447657025,99.99,4.2,20.78,129.99,4.3,18.49,35.0,4.4,16.25615385,129.99,False,False,True,False,False,False,False,False
2018-01-04,1,0.02725829893754782,0.6580567731559506,0.5527716408917454,33,897,1,1600,4.3,18,21,9,1,4,2018,12.55630631,0.47077517447657025,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35.0,4.4,14.845,129.99,False,False,True,False,False,False,False,False
2017-01-05,4,0.08906176880584932,0.39858589024102536,0.37658164290018076,45,236,1,173,4.0,11,23,8,1,5,2017,10.81081081,0.06754735792622134,94.9,4.0,15.84,94.9,4.0,15.84,94.9,4.0,15.84,94.85,True,False,False,False,False,False,False,False
2017-01-06,6,0.14645548025760316,0.46455593825011426,0.40670817433219525,45,236,1,173,4.0,15,22,8,1,6,2017,10.06889242,0.06754735792622134,159.99,4.2,42.03333333,100.9,4.0,17.785,100.9,4.0,17.785,94.9,True,False,False,False,False,False,False,False
2017-01-07,10,0.2671853064175479,0.2688504487835627,0.4518979714802169,45,236,1,173,4.0,17,21,10,1,7,2017,22.33704293,0.06754735792622134,139.99,4.2,48.10833333,109.9,4.0,12.015,109.9,4.0,12.015,100.9,True,False,False,False,False,False,False,False
2017-01-08,2,0.049495267123406385,0.2137340847656864,0.4518979714802169,45,236,1,173,4.0,15,23,8,1,8,2017,3.192898781,0.06754735792622134,145.7042857,4.2,36.46,109.9,4.0,10.39,109.9,4.0,10.39,109.9,True,False,False,False,False,False,False,False
2017-01-09,4,0.09302337097680731,0.3692470257022789,0.3966659971881904,45,236,1,173,4.0,15,21,9,1,9,2017,10.81081081,0.06754735792622134,151.99,4.2,43.72272727,98.9,4.0,14.975,98.9,4.0,14.975,109.9,True,False,False,False,False,False,False,False
2017-01-10,4,0.09302337097680731,0.44208542061205697,0.3966659971881904,45,236,1,173,4.0,31,22,9,2,10,2017,10.81081081,0.06754735792622134,154.6958824,4.2,43.88117647,98.9,4.0,17.1225,98.9,4.0,17.1225,98.9,True,False,False,False,False,False,False,False
2017-01-11,6,0.14199867781527542,0.4087612189827871,0.3966659971881904,45,236,1,173,4.0,36,22,8,4,11,2017,16.21621622,0.06754735792622134,149.99,4.2,42.51722222,98.9,4.0,16.14,109.9,3.5,15.52,98.9,True,False,False,False,False,False,False,False
2017-01-12,1,0.019560410719105078,0.32634105617451675,0.3966659971881904,45,236,1,173,4.0,35,21,10,1,12,2017,2.702702703,0.06754735792622134,149.99,4.2,38.57,98.9,4.0,13.71,109.9,3.5,25.24916667,98.9,True,False,False,False,False,False,False,False
2018-01-01,31,0.6871498005580907,0.3390000405467178,0.35465957019481825,45,236,1,173,4.0,152,23,8,2,1,2018,30.39215686,0.06754735792622134,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,98.9,True,False,False,False,False,False,False,False
2018-01-02,30,0.6232813455581774,0.3394333124889169,0.32564815705965056,45,236,1,173,4.0,202,20,8,2,2,2018,29.41176471,0.06754735792622134,149.0,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,90.534,True,False,False,False,False,False,False,False
2018-01-03,13,0.2772873919534908,0.2572270924118169,0.3394255874673629,45,236,1,173,4.0,127,22,9,1,3,2018,12.74509804,0.06754735792622134,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,84.75608696,True,False,False,False,False,False,False,False
2018-01-04,5,0.11144482107176196,0.3863754957509113,0.37206266318537856,45,236,1,173,4.0,107,21,9,1,4,2018,4.901960784,0.06754735792622134,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,87.5,True,False,False,False,False,False,False,False
2018-01-06,4,0.06737199691985432,0.444290075172772,0.26661980317332795,45,236,1,173,4.0,66,21,9,0,6,2018,10.06889242,0.06754735792622134,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,72.95,True,False,False,False,False,False,False,False
2018-01-07,18,0.2920641680511641,0.5791791320551778,0.23319011277364926,45,236,1,173,4.0,43,22,9,1,7,2018,22.33704293,0.06754735792622134,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,73.0,True,False,False,False,False,False,False,False
2018-01-08,1,0.014856008141092465,0.3327854310442992,0.30126531432014464,45,236,1,173,4.0,18,23,8,1,8,2018,3.192898781,0.06754735792622134,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,66.34214286,True,False,False,False,False,False,False,False
2017-01-07,1,0.0,0.26325401797559367,0.0,56,237,3,100,3.9,13,21,10,1,7,2017,1.369863014,0.051844466600199396,19.9,4.2,13.47307692,19.9,3.9,11.85,19.9,3.9,11.85,19.85,False,True,False,False,False,False,False,False
2017-01-08,11,0.049272427001289996,0.39833921551235846,0.0,56,237,3,100,3.9,33,23,8,1,8,2017,15.06849315,0.051844466600199396,19.9,4.2,16.16375,19.9,3.9,15.83272727,19.9,3.9,15.83272727,19.9,False,True,False,False,False,False,False,False
2017-01-09,9,0.03941794160103199,0.38403893874289435,0.0,56,237,3,100,3.9,17,21,9,1,9,2017,12.32876712,0.051844466600199396,19.9,4.2,16.13333333,19.9,3.9,15.41111111,19.9,3.9,15.41111111,19.9,False,True,False,False,False,False,False,False
2017-01-10,12,0.05647759094971984,0.29558895141968855,0.003849501255272156,56,237,3,100,3.9,38,22,9,2,10,2017,16.43835616,0.051844466600199396,21.54285714,4.2,13.53428571,20.66666667,3.9,12.80333333,20.66666667,3.9,12.80333333,19.9,False,True,False,False,False,False,False,False
2017-01-11,23,0.1345954337582977,0.3243797245891811,0.023097007431211097,56,237,3,100,3.9,49,22,8,4,11,2017,31.50684932,0.051844466600199396,24.5,4.2,13.64535714,24.5,3.9,13.65217391,24.5,3.9,13.65217391,20.66666667,False,True,False,False,False,False,False,False
2017-01-12,17,0.09819821381262117,0.3200562942247986,0.023097007431211097,56,237,3,100,3.9,30,21,10,1,12,2017,23.28767123,0.051844466600199396,24.5,4.2,12.87375,24.5,3.9,13.52470588,24.5,3.9,13.52470588,24.5,False,True,False,False,False,False,False,False
2018-01-01,10,0.06222191409760892,0.31307921104775394,0.0358170984635469,56,237,3,100,3.9,9,23,8,2,1,2018,41.66666667,0.051844466600199396,27.03333333,3.9,13.319,27.03333333,3.9,13.319,27.03333333,3.9,13.319,24.5,False,True,False,False,False,False,False,False
2018-01-02,1,0.0031197617096294173,0.26325401797559367,0.06326571600723037,56,237,3,100,3.9,6,20,8,2,2,2018,4.166666667,0.051844466600199396,32.5,4.2,15.256,32.5,3.9,11.85,32.5,3.9,11.85,27.03333333,False,True,False,False,False,False,False,False
2018-01-03,7,0.051822708398844196,0.3370978323698585,0.06448512321751355,56,237,3,100,3.9,13,22,9,1,3,2018,29.16666667,0.051844466600199396,32.5,4.2,18.05666667,32.74285714,3.9,14.02714286,32.74285714,3.9,14.02714286,32.5,False,True,False,False,False,False,False,False
2018-01-04,6,0.045880305142407214,0.37060373620118053,0.07180156657963448,56,237,3,100,3.9,13,21,9,1,4,2018,25.0,0.051844466600199396,35.05714286,4.2,12.98571429,34.2,3.9,15.015,34.2,3.9,15.015,32.74285714,False,True,False,False,False,False,False,False
2018-01-02,11,0.5523711426993863,0.4387938560899162,0.9274863516770436,35,640,1,335,4.1,90,20,8,2,2,2018,9.734513274,0.07328015952143568,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,229.9,False,False,False,False,False,False,False,True
2018-01-03,16,0.6586411209353343,0.44316654929086924,0.7411126732275557,35,640,1,335,4.1,125,22,9,1,3,2018,14.15929204,0.07328015952143568,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,204.6181818,False,False,False,False,False,False,False,True
2018-01-04,26,0.9629169276784764,0.45495460251609626,0.654962380498092,35,640,1,335,4.1,178,21,9,1,4,2018,23.00884956,0.07328015952143568,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,167.5,False,False,False,False,False,False,False,True
